document;love;bad;year;movi;work;film;good;life;stori;scene;plai;charact;plot;action;end;time;make;thing
negativo (978).txt;0;0;0.3746343246326776;0.468292905790847;0;0.7492686492653552;0;0;0;0;0;0;0.2809757434745082;0;0;0;0;0
negativo (49).txt;0;0;0;0;0.42640143271122083;0.6396021490668313;0;0;0;0;0;0;0;0;0;0;0;0.6396021490668313
positivo (221).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (582).txt;0;0;0;0;0;0.9045340337332909;0.30151134457776363;0;0;0;0;0;0;0;0;0;0;0.30151134457776363
positivo (235).txt;0;0;0.4195906791483446;0.8391813582966892;0.16783627165933782;0;0;0;0.25175440748900674;0;0;0;0;0;0;0;0;0.16783627165933782
positivo (30).txt;0;0;0;0.21170244960998524;0;0.8997354108424374;0;0;0.3175536744149779;0;0;0;0;0;0;0;0.21170244960998524;0
positivo (555).txt;0;0.22086305214969307;0;0.7730206825239258;0;0;0.5521576303742327;0.22086305214969307;0;0;0;0;0;0;0;0;0;0
negativo (658).txt;0;0.211999576001272;0;0;0;0.741998516004452;0;0;0;0;0;0;0;0.6359987280038161;0;0;0;0
positivo (117).txt;0;0;0;0;0;0.944911182523068;0;0;0.1889822365046136;0;0;0.1889822365046136;0;0;0;0.1889822365046136;0;0
negativo (644).txt;0;0;0;0.35856858280031806;0;0.35856858280031806;0;0;0;0;0.7171371656006361;0;0;0;0;0;0.47809144373375745;0
positivo (497).txt;0;0;0;0.4291975376394761;0;0.5518254055364693;0;0;0.3065696697424829;0.12262786789699316;0.18394180184548975;0;0;0;0.4291975376394761;0;0.4291975376394761;0
positivo (336).txt;0;0;0.3276927682076162;0;0;0.7373087284671365;0;0;0.4915391523114243;0;0;0;0;0;0.3276927682076162;0;0;0
positivo (225).txt;0;0;0;0;0;0.9284766908852594;0;0;0;0;0.3713906763541037;0;0;0;0;0;0;0
positivo (278).txt;0.8017837257372732;0;0;0;0;0;0;0;0;0.5345224838248488;0;0;0;0;0;0;0.2672612419124244;0
negativo (475).txt;0;0;0;0;0;0.8320502943378437;0;0;0;0;0;0;0.5547001962252291;0;0;0;0;0
negativo (383).txt;0;0.4082482904638631;0;0;0.4082482904638631;0;0.8164965809277261;0;0;0;0;0;0;0;0;0;0;0
negativo (222).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0
positivo (408).txt;0;0;0;0.413802944301184;0;0.9103664774626047;0;0;0;0;0;0;0;0;0;0;0;0
positivo (569).txt;0;0;0.254000254000381;0;0;0.8890008890013334;0;0;0;0;0;0.3810003810005715;0;0;0;0;0;0
negativo (988).txt;0;0;0;0.8890008890013334;0.254000254000381;0;0;0;0;0;0;0;0.3810003810005715;0;0;0;0;0
negativo (827).txt;0;0;0;0.6092076990801715;0.5076730825668095;0.6092076990801715;0;0;0;0;0;0;0;0;0;0;0;0
negativo (935).txt;0;0;0;0;0.23132597278649608;0.8674723979493604;0;0;0;0;0;0;0.17349447958987207;0.40482045237636816;0;0;0;0
negativo (99).txt;0;0;0;0.6565321642986127;0.2626128657194451;0.2626128657194451;0.2626128657194451;0;0.2626128657194451;0;0;0.2626128657194451;0;0;0;0.2626128657194451;0;0.39391929857916763
negativo (912).txt;0;0.48661135072418976;0.17694958208152353;0.6193235372853324;0;0.13271218656114264;0.5308487462445706;0;0;0;0;0;0;0;0;0.22118697760190442;0;0
positivo (379).txt;0;0;0;0;0;0.5547001962252291;0;0;0;0;0;0;0;0;0;0.8320502943378437;0;0
positivo (650).txt;0;0;0;0;0;0.953998092005724;0;0;0;0.211999576001272;0;0;0;0;0.211999576001272;0;0;0
positivo (899).txt;0;0;0;0;0;0.6060915267313265;0.7071067811865476;0;0;0;0;0;0;0;0;0.20203050891044214;0.30304576336566325;0
positivo (738).txt;0.7071067811865475;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0;0;0;0;0;0
negativo (118).txt;0;0;0;0;0;0.7071067811865476;0;0;0;0;0;0;0;0;0;0.7071067811865476;0;0
positivo (673).txt;0.4902903378454601;0;0.4902903378454601;0;0.29417420270727607;0;0;0;0;0;0.29417420270727607;0.5883484054145521;0;0;0;0;0;0
negativo (834).txt;0;0.269069117598525;0;0;0;0.8744746321952062;0;0.1345345587992625;0;0;0;0;0;0;0;0.269069117598525;0.269069117598525;0
positivo (77).txt;0;0;0;0;0.27153769332085226;0.8146130799625568;0;0.27153769332085226;0;0;0;0;0.27153769332085226;0;0;0.33942211665106536;0;0
positivo (823).txt;0;0;0;0;0.5144957554275265;0;0;0;0.5144957554275265;0;0;0;0;0;0;0;0.6859943405700353;0
negativo (292).txt;0;0;0;0.5773502691896258;0;0.5773502691896258;0;0;0;0;0;0;0;0;0;0.5773502691896258;0;0
positivo (934).txt;0;0;0;0.813733471206735;0;0.46499055497527714;0;0;0;0;0;0;0.34874291623145787;0;0;0;0;0
positivo (490).txt;0.2407717061715384;0;0;0.3611575592573076;0;0.7223151185146152;0.4815434123430768;0;0;0;0.2407717061715384;0;0;0;0;0;0;0
negativo (229).txt;0;0.2626128657194451;0;0.6565321642986127;0;0;0.2626128657194451;0;0;0.39391929857916763;0;0;0.5252257314388902;0;0;0;0;0
positivo (751).txt;0;0;0;0;0;0.8421519210665189;0.3368607684266076;0;0;0.3368607684266076;0;0;0;0;0.2526455763199557;0;0;0
negativo (314).txt;0;0;0;0.9245003270420484;0;0.2773500981126145;0;0;0;0;0;0;0.1849000654084097;0.1849000654084097;0;0;0;0
negativo (651).txt;0.254000254000381;0;0;0.3810003810005715;0;0.6350006350009525;0;0;0;0.254000254000381;0;0;0;0;0.508000508000762;0;0.254000254000381;0
positivo (833).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (405).txt;0;0;0;0.29002094671369905;0;0.8700628401410971;0;0;0;0;0;0.1933472978091327;0.29002094671369905;0;0;0;0.1933472978091327;0
positivo (80).txt;0;0;0;0;0;0.8944271909999159;0;0;0;0;0;0;0;0;0;0;0.4472135954999579;0
positivo (386).txt;0;0;0;0;0;0.9578262852211513;0;0;0;0;0.2873478855663454;0;0;0;0;0;0;0
negativo (752).txt;0;0;0;0.5222329678670935;0;0.6963106238227914;0;0;0;0;0.3481553119113957;0;0.3481553119113957;0;0;0;0;0
positivo (228).txt;0;0;0;0.6115928396627265;0;0.6989632453288304;0;0;0;0;0;0;0;0.26211121699831136;0.26211121699831136;0;0;0
negativo (42).txt;0;0;0;0.408248290463863;0.408248290463863;0.408248290463863;0;0;0.408248290463863;0;0;0;0.408248290463863;0;0;0.408248290463863;0;0
negativo (985).txt;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
negativo (769).txt;0.32539568672798425;0.32539568672798425;0;0;0;0.7592566023652966;0;0;0;0;0;0;0.32539568672798425;0;0.32539568672798425;0;0;0
negativo (824).txt;0;0;0;0.7427813527082074;0;0.5570860145311556;0;0;0;0;0;0;0;0;0;0;0;0.3713906763541037
positivo (758).txt;0;0;0.3492151478847891;0.5587442366156625;0;0.6984302957695782;0;0;0;0;0;0;0;0;0;0;0.27937211830783126;0
positivo (761).txt;0;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0;0;0;0.7071067811865475;0;0
positivo (627).txt;0;0;0;0;0;0.9045340337332909;0;0;0;0;0;0;0.30151134457776363;0;0;0.30151134457776363;0;0
positivo (20).txt;0;0;0;0;0;0.6396021490668313;0;0;0;0;0.6396021490668313;0;0;0;0;0;0.42640143271122083;0
negativo (272).txt;0;0;0.457495710997814;0.7624928516630234;0;0;0;0;0;0;0;0;0;0;0.457495710997814;0;0;0
negativo (111).txt;0;0;0;0.5;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0.5;0
positivo (788).txt;0;0;0;0.35856858280031806;0;0.5976143046671968;0.23904572186687872;0;0;0;0.47809144373375745;0;0;0;0;0;0.47809144373375745;0
positivo (600).txt;0;0;0;0.36650833306891567;0;0.8551861104941365;0;0;0;0;0;0;0;0;0;0;0.36650833306891567;0
negativo (242).txt;0;0.3375263702778072;0;0.562543950463012;0;0.4500351603704096;0;0;0;0;0;0.2250175801852048;0;0;0.4500351603704096;0;0.3375263702778072;0
positivo (512).txt;0;0;0;0;0;0.8307471607356973;0.35603449745815596;0;0;0.35603449745815596;0.23735633163877065;0;0;0;0;0;0;0
negativo (154).txt;0;0;0;0.48507125007266594;0;0.7276068751089989;0;0;0;0;0;0;0;0;0;0;0.48507125007266594;0
negativo (337).txt;0;0;0;0.8703882797784892;0;0;0.3481553119113957;0;0;0;0;0;0;0;0;0;0;0.3481553119113957
negativo (498).txt;0;0;0.31622776601683794;0;0;0.9486832980505138;0;0;0;0;0;0;0;0;0;0;0;0
negativo (206).txt;0;0;0;0;0;0;0;0;0;0.4082482904638631;0.4082482904638631;0;0;0;0;0;0;0.8164965809277261
positivo (911).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (367).txt;0;0;0;0;0;0.9091372900969896;0.20203050891044214;0;0;0;0;0.20203050891044214;0;0;0;0.30304576336566325;0;0
negativo (425).txt;0;0;0;0.7683498199278324;0;0.5488212999484517;0;0;0;0.329292779969071;0;0;0;0;0;0;0;0
negativo (890).txt;0;0;0.3418817293789138;0.9116846116771036;0;0;0;0.2279211529192759;0;0;0;0;0;0;0;0;0;0
negativo (586).txt;0;0;0;0.7071067811865476;0;0;0;0.7071067811865476;0;0;0;0;0;0;0;0;0;0
positivo (291).txt;0;0;0;0;0;0.8944271909999159;0;0;0;0;0;0;0;0;0;0;0.4472135954999579;0
positivo (163).txt;0;0;0;0;0;0.968122359431343;0.08298191652268654;0;0;0.08298191652268654;0;0.2212851107271641;0;0;0;0;0;0
positivo (539).txt;0;0;0;0;0;0;0;0;0;0;0;0.565685424949238;0;0.4242640687119285;0;0;0.7071067811865475;0
negativo (455).txt;0;0;0;0;0;0.42857142857142855;0;0;0.8571428571428571;0;0;0;0;0;0;0.2857142857142857;0;0
negativo (621).txt;0;0;0;0;0;0.7592566023652966;0.4338609156373123;0;0.21693045781865616;0;0;0;0;0;0;0;0.4338609156373123;0
negativo (804).txt;0;0;0;0.17378533390904768;0;0.8689266695452383;0;0;0;0;0;0.4634275570907938;0;0;0;0;0;0
positivo (248).txt;0;0;0;0;0;0.8504394349231017;0;0;0;0.30372836961539346;0.1822370217692361;0;0;0;0;0.30372836961539346;0.2429826956923148;0
negativo (543).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (249).txt;0;0;0;0.6708203932499369;0;0;0.22360679774997896;0;0;0;0;0;0;0.22360679774997896;0;0;0.6708203932499369;0
negativo (965).txt;0;0;0;0.7807200583588266;0;0;0;0;0;0;0;0.4879500364742666;0.3903600291794133;0;0;0;0;0
positivo (542).txt;0;0;0;0;0;0.760638829255665;0.253546276418555;0;0;0;0.4225771273642583;0;0.253546276418555;0;0;0.3380617018914066;0;0
positivo (715).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0
positivo (607).txt;0;0;0;0.5763904177042349;0.230556167081694;0.691668501245082;0.28819520885211747;0;0;0;0.230556167081694;0;0;0;0;0;0;0
positivo (620).txt;0;0;0.2716072381275556;0.3621429841700741;0;0.8148217143826667;0;0;0;0;0;0;0;0;0;0.3621429841700741;0;0
positivo (781).txt;0.19245008972987526;0;0;0;0;0.9622504486493763;0;0;0;0;0;0.19245008972987526;0;0;0;0;0;0
positivo (768).txt;0;0;0;0;0;0;0;0;0;0;0.5345224838248488;0;0;0.2672612419124244;0;0.8017837257372732;0;0
negativo (184).txt;0;0;0;0.3441236008058426;0;0.8029550685469661;0.3441236008058426;0;0;0;0.3441236008058426;0;0;0;0;0;0;0
positivo (876).txt;0;0;0;0;0;0.7071067811865476;0;0;0;0;0;0;0;0;0;0.7071067811865476;0;0
negativo (445).txt;0;0;0;0.48507125007266594;0;0.48507125007266594;0;0;0;0;0;0;0.48507125007266594;0.24253562503633297;0;0;0.48507125007266594;0
positivo (271).txt;0;0;0;0.4472135954999579;0;0.8944271909999159;0;0;0;0;0;0;0;0;0;0;0;0
negativo (870).txt;0;0;0;0.4242640687119285;0.282842712474619;0.565685424949238;0;0;0;0;0.282842712474619;0;0;0.282842712474619;0.282842712474619;0.4242640687119285;0;0
positivo (532).txt;0;0;0;0;0;0.7733891912365308;0;0.29002094671369905;0;0;0;0.29002094671369905;0;0;0.29002094671369905;0.3866945956182654;0;0
positivo (693).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (803).txt;0;0;0;0;0;0.6859943405700353;0;0;0;0.5144957554275265;0;0.5144957554275265;0;0;0;0;0;0
positivo (964).txt;0;0;0;0;0.23570226039551587;0.7071067811865476;0;0;0;0;0;0.47140452079103173;0.47140452079103173;0;0;0;0;0
positivo (110).txt;0;0;0;0.5883484054145521;0;0;0.5883484054145521;0.3922322702763681;0;0;0;0;0;0;0;0;0;0.3922322702763681
negativo (608).txt;0;0;0;0.29138575870717925;0;0.38851434494290565;0.29138575870717925;0;0.48564293117863205;0;0;0;0.29138575870717925;0.19425717247145283;0;0.29138575870717925;0.38851434494290565;0.29138575870717925
negativo (533).txt;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (782).txt;0;0;0;0.8537655782769661;0;0.3104602102825331;0;0;0;0;0.3880752628531664;0;0;0.15523010514126656;0;0;0;0
positivo (183).txt;0;0;0;0.9486832980505138;0;0;0;0;0;0;0;0;0;0.31622776601683794;0;0;0;0
positivo (37).txt;0.5547001962252291;0;0;0;0;0.8320502943378437;0;0;0;0;0;0;0;0;0;0;0;0
negativo (360).txt;0;0;0;0.2128985181649398;0.3193477772474097;0.7451448135772892;0.26612314770617473;0;0;0;0.2128985181649398;0;0;0.4257970363298796;0;0;0;0
positivo (50).txt;0;0;0;0.9045340337332909;0;0;0;0;0;0;0.30151134457776363;0;0;0;0;0;0.30151134457776363;0
negativo (72).txt;0;0;0;0.6401843996644799;0;0;0;0;0;0;0;0;0;0;0.7682212795973759;0;0;0
positivo (444).txt;0;0;0;0.9502552681394961;0;0.17277368511627203;0;0;0;0;0.25916052767440806;0;0;0;0;0;0;0
positivo (583).txt;0.38359763704583366;0;0;0;0.2191986497404764;0.8219949365267865;0;0;0.1643989873053573;0.1643989873053573;0;0.2191986497404764;0;0;0;0.1643989873053573;0;0
positivo (921).txt;0;0;0;0.6246950475544243;0;0.4685212856658182;0;0;0;0;0;0;0;0;0;0;0.6246950475544243;0
negativo (20).txt;0;0.3418817293789138;0;0.4558423058385518;0;0.6837634587578276;0;0;0;0;0;0.4558423058385518;0;0;0;0;0;0
negativo (180).txt;0;0;0;0.7071067811865475;0;0;0;0;0;0;0;0.7071067811865475;0;0;0;0;0;0
positivo (735).txt;0;0;0;0.6974858324629157;0.23249527748763857;0.46499055497527714;0.34874291623145787;0;0.34874291623145787;0;0;0;0;0;0;0;0;0
negativo (501).txt;0;0.2519763153394848;0;0.629940788348712;0;0.3779644730092272;0.3779644730092272;0;0;0;0.5039526306789696;0;0;0;0;0;0;0
negativo (146).txt;0;0;0;0;0;0.9486832980505138;0;0;0;0;0;0;0.31622776601683794;0;0;0;0;0
positivo (549).txt;0;0;0;0.34752402342845795;0;0.9035624609139906;0;0;0;0;0;0;0;0;0.13900960937138318;0.20851441405707474;0;0
positivo (69).txt;0;0;0;0.6902684899626333;0;0.6135719910778963;0.2300894966542111;0;0;0;0;0;0;0;0;0.30678599553894814;0;0
positivo (865).txt;0;0;0;0;0;0.9138115486202573;0;0.20306923302672383;0;0.20306923302672383;0;0.20306923302672383;0;0;0;0;0.20306923302672383;0
negativo (315).txt;0;0;0;0;0;0.7448452997421311;0;0;0.3310423554409472;0;0;0;0;0.5793241220216575;0;0;0;0
positivo (599).txt;0;0;0;0.3922322702763681;0;0.5883484054145521;0;0;0;0;0;0;0;0;0.5883484054145521;0.3922322702763681;0;0
negativo (365).txt;0;0.6158817620514397;0;0;0;0.6718710131470252;0.1679677532867563;0;0;0;0;0;0;0.3359355065735126;0;0.1679677532867563;0;0
negativo (800).txt;0;0;0;0.7951252531055057;0;0.5440330679142934;0;0.12554609259560617;0;0;0;0;0;0;0;0.16739479012747488;0.16739479012747488;0
negativo (129).txt;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (785).txt;0;0;0;0.7442084075352507;0;0;0;0;0;0;0;0.24806946917841693;0;0.49613893835683387;0;0;0.3721042037676254;0
negativo (348).txt;0;0;0;0.4082482904638631;0;0.4082482904638631;0.4082482904638631;0;0;0;0;0;0.4082482904638631;0.4082482904638631;0;0.4082482904638631;0;0
negativo (551).txt;0;0;0;0.8966654385477165;0;0;0.09438583563660174;0;0.23596458909150433;0;0;0;0.23596458909150433;0;0;0;0.14157875345490262;0.23596458909150433
negativo (614).txt;0;0;0;0;0;0.6859943405700353;0;0;0;0;0.5144957554275265;0.5144957554275265;0;0;0;0;0;0
positivo (848).txt;0;0;0;0.7071067811865476;0;0;0;0.7071067811865476;0;0;0;0;0;0;0;0;0;0
positivo (306).txt;0;0;0;0;0;0.7071067811865475;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0
negativo (36).txt;0;0;0.31799936400190804;0;0.31799936400190804;0.741998516004452;0;0;0.31799936400190804;0;0.211999576001272;0;0.31799936400190804;0;0;0;0;0
negativo (833).txt;0.1653953539259914;0;0;0.2205271385679885;0;0.6615814157039656;0;0;0;0;0.2205271385679885;0.6615814157039656;0;0;0;0;0;0
negativo (332).txt;0;0;0;0.8994380267950337;0;0.29981267559834457;0;0;0.22485950669875843;0;0;0;0;0;0;0;0.22485950669875843;0
negativo (428).txt;0;0;0;0.4490502093697089;0;0.8339503888294594;0.3207501495497921;0;0;0;0;0;0;0;0;0;0;0
positivo (971).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7071067811865475;0.7071067811865475;0
positivo (566).txt;0;0;0;0;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0.7071067811865475;0;0
negativo (647).txt;0;0;0;0;0.3312945782245396;0.8834522085987723;0;0;0;0;0;0;0;0;0;0.3312945782245396;0;0
positivo (752).txt;0;0;0.4629100498862757;0.3086066999241838;0.3086066999241838;0;0;0.7715167498104595;0;0;0;0;0;0;0;0;0;0
positivo (508).txt;0;0;0;0.7807200583588266;0;0;0.29277002188455997;0;0;0.3903600291794133;0;0;0;0;0.3903600291794133;0;0;0
positivo (533).txt;0;0;0;0.6799001036500849;0.38851434494290565;0.48564293117863205;0;0;0;0;0;0;0;0;0;0;0.38851434494290565;0
positivo (339).txt;0;0;0;0.5547001962252291;0;0.8320502943378437;0;0;0;0;0;0;0;0;0;0;0;0
negativo (866).txt;0;0;0;0.6974858324629157;0;0.34874291623145787;0.23249527748763857;0;0;0.46499055497527714;0;0;0;0;0;0.34874291623145787;0;0
negativo (113).txt;0;0;0;0.5051814855409226;0;0.5773502691896258;0.21650635094610968;0;0;0;0;0;0.21650635094610968;0.21650635094610968;0;0.43301270189221935;0.2886751345948129;0
negativo (70).txt;0;0;0;0;0;0.5184758473652127;0;0;0;0;0;0;0.20739033894608505;0;0;0;0;0.8295613557843402
negativo (849).txt;0;0.3692744729379982;0.4923659639173309;0.4923659639173309;0;0.4923659639173309;0;0;0;0;0;0;0;0;0;0;0.3692744729379982;0
negativo (891).txt;0;0;0;0;0;0.8574929257125441;0;0;0.5144957554275265;0;0;0;0;0;0;0;0;0
positivo (364).txt;0;0;0;0;0.31622776601683794;0;0;0;0;0;0;0;0;0;0;0;0.9486832980505138;0
positivo (36).txt;0;0;0;0.6;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0
negativo (720).txt;0;0;0.30372836961539346;0.789693761000023;0;0;0;0;0;0;0;0;0;0.1822370217692361;0.1214913478461574;0.4859653913846296;0;0
positivo (550).txt;0;0;0;0;0.4472135954999579;0.8944271909999159;0;0;0;0;0;0;0;0;0;0;0;0
positivo (19).txt;0;0;0;0.34874291623145787;0.34874291623145787;0.46499055497527714;0;0;0;0;0.23249527748763857;0.6974858324629157;0;0;0;0;0;0
negativo (534).txt;0;0;0;0.20507577810739896;0;0.8886617051320622;0.20507577810739896;0;0;0.20507577810739896;0;0;0;0;0;0.20507577810739896;0;0.20507577810739896
negativo (850).txt;0;0.29649972666444047;0;0;0;0.7412493166611012;0;0;0;0.22237479499833035;0;0;0.3706246583305506;0;0;0.29649972666444047;0.29649972666444047;0
negativo (179).txt;0;0;0;0.8;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0
positivo (679).txt;0;0;0;0;0.19245008972987526;0.9622504486493763;0;0;0.19245008972987526;0;0;0;0;0;0;0;0;0
negativo (390).txt;0;0.4082482904638631;0;0.8164965809277261;0.4082482904638631;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (477).txt;0;0;0.2760262237369417;0;0;0.5520524474738834;0.20701966780270628;0;0;0;0;0;0;0;0;0.7590721152765897;0;0
positivo (86).txt;0;0;0.22677868380553634;0;0;0.9071147352221454;0;0;0.15118578920369088;0.22677868380553634;0;0;0;0;0;0.22677868380553634;0;0
negativo (922).txt;0;0;0.30151134457776363;0;0;0.9045340337332909;0;0;0;0;0;0;0.30151134457776363;0;0;0;0;0
negativo (664).txt;0;0;0.3481553119113957;0;0;0.8703882797784892;0;0;0;0;0;0;0;0;0;0;0;0.3481553119113957
positivo (209).txt;0;0.14784425419091457;0;0.8131433980500301;0;0;0.517454889668201;0;0;0.22176638128637186;0;0;0;0;0;0;0;0
negativo (736).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (663).txt;0;0;0.26490647141300877;0.9271726499455306;0;0;0;0;0;0;0.26490647141300877;0;0;0;0;0;0;0
negativo (478).txt;0;0;0;0;0;0.8944271909999159;0;0;0;0;0;0.4472135954999579;0;0;0;0;0;0
negativo (86).txt;0.3287979746107146;0;0;0.8219949365267865;0;0;0.3287979746107146;0;0;0;0;0;0;0;0;0;0;0.3287979746107146
positivo (260).txt;0;0;0;0;0;0.7071067811865476;0;0;0;0;0;0.7071067811865476;0;0;0;0;0;0
positivo (178).txt;0;0;0;0.4364357804719848;0;0;0;0;0.2182178902359924;0;0.8728715609439696;0;0;0;0;0;0;0
negativo (163).txt;0;0;0;0.7427813527082074;0.3713906763541037;0;0;0;0;0;0;0;0;0;0;0;0.5570860145311556;0
positivo (389).txt;0;0;0;0;0;0.9363291775690445;0;0;0;0;0;0;0;0;0;0;0.3511234415883917;0
negativo (971).txt;0;0;0;0.5827715174143585;0;0.5827715174143585;0.29138575870717925;0;0;0;0;0;0;0.29138575870717925;0;0;0.38851434494290565;0
positivo (913).txt;0;0;0.16724840200141816;0;0;0.9198662110077999;0;0;0;0;0;0.2508726030021272;0;0;0;0;0.2508726030021272;0
positivo (613).txt;0;0;0;0.5893675749470059;0;0.7367094686837573;0;0;0;0;0;0;0.3315192609076908;0;0;0;0;0
negativo (486).txt;0;0;0;0.3618136134933163;0;0.7839294959021853;0.3015113445777636;0;0;0.18090680674665816;0;0;0;0;0;0;0.3618136134933163;0
positivo (727).txt;0;0;0;0;0;0.813733471206735;0;0;0;0;0.5812381937190965;0;0;0;0;0;0;0
negativo (785).txt;0;0;0;0;0;0.8589556903873333;0;0;0.2342606428329091;0;0.3904344047215152;0.2342606428329091;0;0;0;0;0;0
positivo (314).txt;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (899).txt;0;0.3598560863424403;0;0.8996402158561008;0;0;0;0;0;0.17992804317122016;0;0;0;0.11995202878081344;0.11995202878081344;0;0;0
negativo (599).txt;0;0;0;0.408248290463863;0;0.6804138174397717;0;0;0;0;0;0;0.5443310539518174;0;0;0;0;0.2721655269759087
negativo (307).txt;0;0.457495710997814;0;0.457495710997814;0;0.7624928516630234;0;0;0;0;0;0;0;0;0;0;0;0
negativo (12).txt;0;0;0;0.7071067811865475;0;0;0;0;0;0;0.565685424949238;0;0;0;0.4242640687119285;0;0;0
negativo (672).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (211).txt;0;0.457495710997814;0;0;0;0.7624928516630234;0;0;0;0;0.457495710997814;0;0;0;0;0;0;0
positivo (427).txt;0;0;0;0;0;0.6324555320336759;0;0;0.31622776601683794;0;0.6324555320336759;0;0;0;0;0.31622776601683794;0;0
positivo (500).txt;0;0;0;0;0;0.8;0;0;0;0.6;0;0;0;0;0;0;0;0
positivo (162).txt;0;0;0;0;0;0.7071067811865475;0;0.7071067811865475;0;0;0;0;0;0;0;0;0;0
positivo (629).txt;0;0;0;0;0;0;0.30151134457776363;0;0.9045340337332909;0;0;0;0;0;0;0.30151134457776363;0;0
negativo (770).txt;0;0;0;0;0;0;0.48507125007266594;0;0;0.48507125007266594;0.7276068751089989;0;0;0;0;0;0;0
negativo (209).txt;0;0;0;0;0.40613846605344767;0.8122769321068953;0;0.20306923302672383;0;0;0.20306923302672383;0;0;0;0;0.30460384954008574;0;0
negativo (972).txt;0;0.31799936400190804;0;0.847998304005088;0;0.423999152002544;0;0;0;0;0;0;0;0;0;0;0;0
positivo (711).txt;0;0;0;0;0;0.9191450300180578;0;0;0;0;0;0;0;0;0;0.39391929857916763;0;0
negativo (786).txt;0;0;0;0;0;0.7071067811865475;0;0;0;0;0;0;0;0;0.7071067811865475;0;0;0
positivo (525).txt;0;0;0;0.7442084075352507;0;0.3721042037676254;0;0;0;0;0;0.24806946917841693;0;0;0;0.49613893835683387;0;0
positivo (128).txt;0;0;0.2857142857142857;0.5714285714285714;0;0.7142857142857143;0;0;0;0;0;0;0.2857142857142857;0;0;0;0;0
negativo (874).txt;0;0;0;0.2553769592276246;0;0.8512565307587486;0;0;0;0;0;0.17025130615174972;0;0;0;0.34050261230349943;0.2553769592276246;0
negativo (413).txt;0;0;0;0;0.3762883473534389;0.658504607868518;0;0;0;0;0;0;0.3762883473534389;0;0;0;0.3762883473534389;0.3762883473534389
positivo (702).txt;0;0;0;0;0;0.6524512971970443;0.15056568396854866;0;0.2509428066142478;0;0;0.6524512971970443;0;0;0;0.2509428066142478;0;0
positivo (195).txt;0;0;0;0.7427813527082074;0;0;0;0;0;0;0.5570860145311556;0;0;0;0;0;0.3713906763541037;0
negativo (904).txt;0;0;0;0.6974858324629157;0.23249527748763857;0;0;0.46499055497527714;0;0;0.34874291623145787;0;0;0;0;0;0.34874291623145787;0
positivo (516).txt;0.4364357804719848;0;0;0.6546536707079772;0;0;0;0;0.4364357804719848;0;0;0.4364357804719848;0;0;0;0;0;0
positivo (208).txt;0;0;0;0;0;0;0;0.6859943405700353;0;0;0.5144957554275265;0;0;0;0.5144957554275265;0;0;0
negativo (28).txt;0;0.2956561979945413;0;0.4139186771923578;0.23652495839563303;0.5321811563901744;0;0;0.17739371879672478;0;0.35478743759344955;0;0;0.35478743759344955;0.2956561979945413;0.17739371879672478;0;0
negativo (419).txt;0;0.3244428422615251;0;0.48666426339228763;0;0;0;0;0;0;0.6488856845230502;0;0;0;0;0.48666426339228763;0;0
positivo (980).txt;0;0;0;0.539163866017192;0;0.6469966392206304;0.43133109281375365;0;0;0;0;0;0;0.3234983196103152;0;0;0;0
negativo (688).txt;0;0;0;0.7312724241271307;0.14625448482542613;0.5118906968889915;0.21938172723813917;0;0;0;0;0;0;0;0;0;0;0.36563621206356534
negativo (227).txt;0;0;0.20801257358446093;0.5547001962252291;0;0.6240377207533828;0;0;0;0;0.41602514716892186;0.20801257358446093;0;0;0;0.20801257358446093;0;0
negativo (712).txt;0;0.5312532024908597;0;0.6493094697110509;0;0;0.2361125344403821;0.11805626722019105;0;0;0;0;0;0;0;0.4131969352706687;0.2361125344403821;0
