document;love;bad;year;movi;work;film;good;life;stori;scene;plai;charact;plot;action;end;time;make;thing
negativo (644).txt;0;0;0;0.1726562677768933;0;0.07179775322057556;0;0;0;0;0.8462528514698892;0;0;0;0;0;0.49888977460849293;0
positivo (497).txt;0;0;0;0.2090507321462755;0;0.11176984986603276;0;0;0.3716759340216523;0.20852851400821432;0.21956479582053182;0;0;0;0.7132499386027396;0;0.4530386037460442;0
positivo (336).txt;0;0;0.5120463456985359;0;0;0.15624967668777912;0;0;0.623505296927061;0;0;0;0;0;0.5697681309933343;0;0;0
positivo (225).txt;0;0;0;0;0;0.39052440627583546;0;0;0;0;0.9205925744339383;0;0;0;0;0;0;0
positivo (278).txt;0.8234117271992734;0;0;0;0;0;0;0;0;0.5419427964102469;0;0;0;0;0;0;0.1681996817171511;0
negativo (475).txt;0;0;0;0;0;0.18127585681001293;0;0;0;0;0;0;0.9834322873171267;0;0;0;0;0
negativo (383).txt;0;0.5249693556220321;0;0;0.4802448651425463;0;0.7026891525859824;0;0;0;0;0;0;0;0;0;0;0
negativo (222).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0
positivo (408).txt;0;0;0;0.7378204378083175;0;0.6749970381804227;0;0;0;0;0;0;0;0;0;0;0;0
positivo (569).txt;0;0;0.5446147748830784;0;0;0.2585144369875621;0;0;0;0;0;0.7978502571586086;0;0;0;0;0;0
negativo (827).txt;0;0;0;0.3524281915118684;0.92429224247596;0.14655449609764623;0;0;0;0;0;0;0;0;0;0;0;0
negativo (988).txt;0;0;0;0.5056044810237901;0.45463491205313056;0;0;0;0;0;0;0;0.7332606668239515;0;0;0;0;0
negativo (935).txt;0;0;0;0;0.4288841874531393;0.21251025611793337;0;0;0;0;0;0;0.34586422747642576;0.8070165307783268;0;0;0;0
negativo (99).txt;0;0;0;0.3072362558132979;0.3867696326617312;0.05110471379770886;0.28295859586171135;0;0.3058956065664469;0;0;0.36802246797067156;0;0;0;0.2628626559942335;0;0.6125589283129722
negativo (912).txt;0;0.7340417574847704;0.23790200598914152;0.27155948808104846;0;0.024198403023113785;0.535930690747595;0;0;0;0;0;0;0;0;0.20744519819486623;0;0
positivo (379).txt;0;0;0;0;0;0.12853555271291833;0;0;0;0;0;0;0;0;0;0.9917049015149539;0;0
positivo (738).txt;0.9931570546543789;0;0;0;0;0.11678640670146202;0;0;0;0;0;0;0;0;0;0;0;0
positivo (899).txt;0;0;0;0;0;0.13807051791834588;0.8918866735824195;0;0;0;0;0;0;0;0;0.23672691067324414;0.359770848361771;0
positivo (650).txt;0;0;0;0;0;0.3579403562083047;0;0;0;0.6678077377141782;0;0;0;0;0.6526189752424789;0;0;0
negativo (118).txt;0;0;0;0;0;0.19084278219642584;0;0;0;0;0;0;0;0;0;0.9816206153517395;0;0
positivo (673).txt;0.55534873172214;0;0.4815183149845299;0;0.29653967460336533;0;0;0;0;0;0.23091422869928901;0.5643321175331174;0;0;0;0;0;0
negativo (834).txt;0;0.6776565577056615;0;0;0;0.26621368435102993;0;0.3319271203859141;0;0;0;0;0;0;0;0.42132278507776916;0.4268762837045302;0
positivo (823).txt;0;0;0;0;0.6364811042759522;0;0;0;0.5033920892927396;0;0;0;0;0;0;0;0.5843699242236504;0
positivo (77).txt;0;0;0;0;0.4890140738231894;0.1938434833712204;0;0.5236675581196234;0;0;0;0;0.5258062038373689;0;0;0.41543960347627634;0;0
negativo (292).txt;0;0;0;0.41710342785270377;0;0.1734491852860056;0;0;0;0;0;0;0;0;0;0.8921547570893432;0;0
positivo (934).txt;0;0;0;0.5625675545686062;0;0.13367960009425991;0;0;0;0;0;0;0.8158722394255961;0;0;0;0;0
positivo (490).txt;0.5360368168345694;0;0;0.22736925444191405;0;0.18909943821398334;0.6980088207005543;0;0;0;0.37147387771385443;0;0;0;0;0;0;0
negativo (229).txt;0;0.34999853680529175;0;0.254340254698186;0;0;0.2342424111047698;0;0;0.5327802927181455;0;0;0.6885402759499316;0;0;0;0;0
positivo (751).txt;0;0;0;0;0;0.2074286249768881;0.45939959822349796;0;0;0.6965976009261623;0;0;0;0;0.5105655267213027;0;0;0
negativo (314).txt;0;0;0;0.7195075109761496;0;0.08976046461314112;0;0;0;0;0;0;0.4869558504840758;0.4869558504840758;0;0;0;0
negativo (651).txt;0.39715448728932956;0;0;0.16845992073172075;0;0.11675455875411217;0;0;0;0.39209123395755613;0;0;0;0;0.7663468536103084;0;0.24338222112218122;0
negativo (405).txt;0;0;0;0.22315856399619663;0;0.27839620964518297;0;0;0;0;0;0.4455168941203925;0.7551579842171733;0;0;0;0.3224080050134069;0
positivo (833).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (80).txt;0;0;0;0;0;0.3582942799373394;0;0;0;0;0;0;0;0;0;0;0.9336087022753075;0
positivo (386).txt;0;0;0;0;0;0.49231826347503743;0;0;0;0;0.8704152614981677;0;0;0;0;0;0;0
negativo (752).txt;0;0;0;0.33211617340605676;0;0.18414387048361885;0;0;0;0;0.5426084678399328;0;0.7492435738488724;0;0;0;0;0
positivo (228).txt;0;0;0;0.4276776943406233;0;0.2032530411126561;0;0;0;0;0;0;0;0.6202461471522834;0.6253596629018322;0;0;0
negativo (42).txt;0;0;0;0.1732935226466522;0.5453838115498386;0.07206275065430141;0;0;0.43134335727817763;0;0;0;0.5864170520561752;0;0;0.3706625989575368;0;0
negativo (985).txt;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
negativo (824).txt;0;0;0;0.5091334369119251;0;0.1587893564352751;0;0;0;0;0;0;0;0;0;0;0;0.8459131655797313
negativo (769).txt;0.5084476098006406;0.494633133606351;0;0;0;0.13950743690335307;0;0;0;0;0;0;0.4865375115793156;0;0.4905486888185936;0;0;0
positivo (758).txt;0;0;0.7748522001156722;0.4043316016167769;0;0.21017265204117988;0;0;0;0;0;0;0;0;0;0;0.43811811220707536;0
positivo (627).txt;0;0;0;0;0;0.2975156042866272;0;0;0;0;0;0;0.8070199098349364;0;0;0.5101012941916284;0;0
positivo (761).txt;0;0;0;0;0;0.19084278219642584;0;0;0;0;0;0;0;0;0;0.9816206153517396;0;0
positivo (20).txt;0;0;0;0;0;0.14463669210593494;0;0;0;0;0.8523888814862182;0;0;0;0;0;0.5025071362829856;0
negativo (272).txt;0;0;0.6282452633994722;0.34148906817398755;0;0;0;0;0;0;0;0;0;0;0.6990658805390157;0;0;0
negativo (111).txt;0;0;0;0.29919974332295596;0;0.1244198638796018;0.6888928117283719;0;0;0;0;0;0;0;0;0;0.6484025794339785;0
positivo (788).txt;0;0;0;0.20913931543057587;0;0.14494823685759992;0.3210220468992901;0;0;0;0.6833799290595322;0;0;0;0;0;0.6043074327991356;0
positivo (600).txt;0;0;0;0.38813664414451526;0;0.37660834338031557;0;0;0;0;0;0;0;0;0;0;0.8411397631598261;0
negativo (242).txt;0;0.5168952272652504;0;0.25041488259717554;0;0.08330645009287098;0;0;0;0;0;0.29995907503182667;0;0;0.6835026036174724;0;0.32560787787054457;0
positivo (512).txt;0;0;0;0;0;0.2112295699874686;0.5012332362309694;0;0;0.7600308559544806;0.3556689607731291;0;0;0;0;0;0;0
negativo (154).txt;0;0;0;0.4053701876579626;0;0.2528550142244524;0;0;0;0;0;0;0;0;0;0;0.8784869678826772;0
negativo (337).txt;0;0;0;0.5259569643237154;0;0;0.4843961000460977;0;0;0;0;0;0;0;0;0;0;0.699092046828966
negativo (498).txt;0;0;0.926268335834574;0;0;0.3768646574438212;0;0;0;0;0;0;0;0;0;0;0;0
negativo (206).txt;0;0;0;0;0;0;0;0;0;0.4420984598028565;0.31033088694803;0;0;0;0;0;0;0.8415721552225877
positivo (911).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (367).txt;0;0;0;0;0;0.3532335498247527;0.43462165703887623;0;0;0;0;0.5652789390258415;0;0;0;0.6056317326600419;0;0
negativo (425).txt;0;0;0;0.5482436595297953;0;0.16284487206242465;0;0;0;0.8203111832886045;0;0;0;0;0;0;0;0
negativo (890).txt;0;0;0.660341714497001;0.5742966701629951;0;0;0;0.48387204376245707;0;0;0;0;0;0;0;0;0;0
positivo (291).txt;0;0;0;0;0;0.35829427993733937;0;0;0;0;0;0;0;0;0;0;0.9336087022753072;0
negativo (586).txt;0;0;0;0.2844610959959929;0;0;0;0.9586875845992574;0;0;0;0;0;0;0;0;0;0
positivo (163).txt;0;0;0;0;0;0.47391356854985617;0.22491285824433013;0;0;0.3410402579286206;0;0.7800715853129677;0;0;0;0;0;0
positivo (539).txt;0;0;0;0;0;0;0;0;0;0;0;0.627882136619708;0;0.532134936826414;0;0;0.5679757314556836;0
negativo (455).txt;0;0;0;0;0;0.0800458131541167;0;0;0.958254561988399;0;0;0;0;0;0;0.27448289969489514;0;0
negativo (621).txt;0;0;0;0;0;0.20941211257413084;0.6625607131155787;0;0.35813439526085183;0;0;0;0;0;0;0;0.6236181712187029;0
negativo (804).txt;0;0;0;0.12030408917720511;0;0.2501375541527563;0;0;0;0;0;0.960707099031604;0;0;0;0;0;0
positivo (248).txt;0;0;0;0;0;0.2412823907180341;0;0;0;0.7234706057610296;0.30470399041892104;0;0;0;0;0.4432365107106832;0.35926308511307337;0
negativo (543).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (249).txt;0;0;0;0.363749396701363;0;0;0.2791717464672871;0;0;0;0;0;0;0.41030356211633123;0;0;0.78828960369172;0
negativo (965).txt;0;0;0;0.3684594094360783;0;0;0;0;0;0;0;0.6896226979336599;0.6234245728977295;0;0;0;0;0
positivo (542).txt;0;0;0;0;0;0.1899699376139291;0.3506110154923006;0;0;0;0.6219731978143171;0;0.5152990959655441;0;0;0.4342804641198391;0;0
positivo (715).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0
positivo (607).txt;0;0;0;0.4419410064407475;0.556345019459925;0.2205332367741503;0.5087738030182901;0;0;0;0.43322358544808887;0;0;0;0;0;0;0
positivo (768).txt;0;0;0;0;0;0;0;0;0;0;0.559838011921247;0;0;0.3865172197718635;0;0.732929627746003;0;0
positivo (620).txt;0;0;0.6711962597172859;0.29186841336770103;0;0.2730851727410278;0;0;0;0;0;0;0;0;0;0.6242859109804975;0;0
positivo (781).txt;0.6962626019393457;0;0;0;0;0.4093713427298972;0;0;0;0;0;0.5896045224488811;0;0;0;0;0;0
negativo (184).txt;0;0;0;0.2747353735294137;0;0.2665752782011494;0.6325647938395179;0;0;0;0.6732903364659273;0;0;0;0;0;0;0
positivo (876).txt;0;0;0;0;0;0.19084278219642584;0;0;0;0;0;0;0;0;0;0.9816206153517395;0;0
negativo (445).txt;0;0;0;0.22258930742726302;0;0.09256201567412928;0;0;0;0;0;0;0.7532316470181869;0.37661582350909345;0;0;0.4823783586420835;0
positivo (271).txt;0;0;0;0.768844449731844;0;0.6394358545753736;0;0;0;0;0;0;0;0;0;0;0;0
negativo (870).txt;0;0;0;0.20753840383134922;0.43543880154252457;0.11507095412896867;0;0;0;0;0.3390744093127623;0;0;0.46820006927929647;0.47206006653875815;0.44390997985817;0;0
positivo (532).txt;0;0;0;0;0;0.17249085311278134;0;0.5242314317777609;0;0;0;0.465812041205813;0;0;0.5307119695024413;0.4436127356413221;0;0
positivo (803).txt;0;0;0;0;0;0.11967719218428023;0;0;0;0.7535740755142674;0;0.6463771982238421;0;0;0;0;0;0
positivo (693).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (964).txt;0;0;0;0;0.3261067913969708;0.12926760144383212;0;0;0;0;0;0.6206000474544752;0.7012844137161713;0;0;0;0;0
positivo (110).txt;0;0;0;0.24801666486599902;0;0;0.571046270686832;0.5572419819500789;0;0;0;0;0;0;0;0;0;0.5494317648587094
negativo (608).txt;0;0;0;0.12468344663625927;0;0.06913150965631298;0.28707755285914016;0;0.517247419750742;0;0;0;0.42192286301274;0.28128190867516;0;0.26668908145755227;0.360272449941711;0.41431719621162905
negativo (782).txt;0;0;0;0.6151898496230515;0;0.0930261339497007;0;0;0;0;0.6852898209284922;0;0;0.37850422541226;0;0;0;0
negativo (533).txt;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (183).txt;0;0;0;0.6633802701132684;0;0;0;0;0;0;0;0;0;0.7482824448190984;0;0;0;0
negativo (360).txt;0;0;0;0.10814920661783535;0.5105455670284299;0.1574054942635361;0.3112603398557003;0;0;0;0.2650398264220958;0;0;0.731943559787408;0;0;0;0
positivo (37).txt;0.9847977085011393;0;0;0;0;0.17370513328887247;0;0;0;0;0;0;0;0;0;0;0;0
positivo (50).txt;0;0;0;0.6758696397264233;0;0;0;0;0;0;0.5521149209784221;0;0;0;0;0;0.4882308307850557;0
negativo (72).txt;0;0;0;0.23727181963187907;0;0;0;0;0;0;0;0;0;0;0.9714432992247035;0;0;0
positivo (444).txt;0;0;0;0.8297587264875749;0;0.06273611835717281;0;0;0;0;0.5545851019196177;0;0;0;0;0;0;0
positivo (583).txt;0.7267256038754105;0;0;0;0.36957125494285575;0.18312095511871374;0;0;0.21922007375991742;0.30748315963916856;0;0.3516577152116874;0;0;0;0.1883805115169785;0;0
positivo (921).txt;0;0;0;0.41545340717564483;0;0.12957227785782807;0;0;0;0;0;0;0;0;0;0;0.9003385425921083;0
negativo (20).txt;0;0.6255271208591903;0;0.24243412168465805;0;0.1512214887859248;0;0;0;0;0;0.7259983326716177;0;0;0;0;0;0
negativo (180).txt;0;0;0;0.31673883344159115;0;0;0;0;0;0;0;0.9485127892601449;0;0;0;0;0;0
positivo (735).txt;0;0;0;0.4449242190910381;0.4667504065794032;0.12334549524505517;0.5122081538098681;0;0.553728447163075;0;0;0;0;0;0;0;0;0
negativo (501).txt;0;0.46632499426874724;0;0.3388734675780224;0;0.08455072235063238;0.4681437757411123;0;0;0;0.6643781703794467;0;0;0;0;0;0;0
negativo (146).txt;0;0;0;0;0;0.3459023900675925;0;0;0;0;0;0;0.9382705028644603;0;0;0;0;0
positivo (549).txt;0;0;0;0.4196463173840412;0;0.4537172274187603;0;0;0;0;0;0;0;0;0.5727082742759305;0.5385562908604178;0;0
positivo (69).txt;0;0;0;0.6167002205209581;0;0.22795550599094372;0.4733073901176641;0;0;0;0;0;0;0;0;0.5862569741656127;0;0
positivo (865).txt;0;0;0;0;0;0.29327479715856075;0;0.528187292190922;0;0.5471614905167794;0;0.4693270677801086;0;0;0;0;0.33963875583332387;0
negativo (315).txt;0;0;0;0;0;0.14413292985984502;0;0;0.38343607971663224;0;0;0;0;0.912251320252022;0;0;0;0
positivo (599).txt;0;0;0;0.17634809850742117;0;0.10999945806121549;0;0;0;0;0;0;0;0;0.9025101405417557;0.3771961208686482;0;0
negativo (365).txt;0;0.855195268345113;0;0;0;0.11276938705931504;0.15609649799036823;0;0;0;0;0;0;0.4588354657647115;0;0.1450104031234309;0;0
negativo (800).txt;0;0;0;0.7505773362110647;0;0.2135569468619096;0;0.39940851979351166;0;0;0;0;0;0;0;0.33798565931690355;0.34244068278432627;0
negativo (129).txt;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (348).txt;0;0;0;0.17162104956294447;0;0.0713672658550628;0.3951490936192928;0;0;0;0;0;0.5807574825557561;0.5807574825557561;0;0.3670852972186965;0;0
positivo (785).txt;0;0;0;0.34794627526966915;0;0;0;0;0;0;0;0.34732241752896414;0;0.7849557825409299;0;0;0.3770211496234075;0
negativo (551).txt;0;0;0;0.5623145368599778;0;0;0.136284398639683;0;0.3683294958797046;0;0;0;0.5007488663371635;0;0;0;0.19241125929200853;0.4917222660690488
negativo (614).txt;0;0;0;0;0;0.1418373956929809;0;0;0;0;0.6269188197026173;0.7660645838868352;0;0;0;0;0;0
positivo (848).txt;0;0;0;0.2844610959959929;0;0;0;0.9586875845992574;0;0;0;0;0;0;0;0;0;0
positivo (306).txt;0;0;0;0;0;0.16729261945941729;0;0;0;0;0.9859072874638907;0;0;0;0;0;0;0
negativo (36).txt;0;0;0.4814289200700909;0;0.4941410356212549;0.15234783919596345;0;0;0.3908155114983825;0;0.25652373219372027;0;0.5313189047279259;0;0;0;0;0
negativo (332).txt;0;0;0;0.7669732070424881;0;0.10631326190290713;0;0;0.47726653745547365;0;0;0;0;0;0;0;0.4155312770993147;0
negativo (428).txt;0;0;0;0.4821783919833958;0;0.37237589654019426;0.7929944451130748;0;0;0;0;0;0;0;0;0;0;0
negativo (833).txt;0.2702637029379531;0;0;0.10189956230177341;0;0.12712239853721405;0;0;0;0;0.24972390597727828;0.915451733654249;0;0;0;0;0;0
positivo (971).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7024620136442866;0.7117212371334821;0
positivo (566).txt;0;0;0;0;0;0;0;0;0.7584395591991723;0;0;0;0;0;0;0.6517433812795994;0;0
negativo (647).txt;0;0;0;0;0.7940365837330856;0.2797807544322229;0;0;0;0;0;0;0;0;0;0.5396560322490862;0;0
positivo (752).txt;0;0;0.4530801387810187;0.09851051709535326;0.31002913710027935;0;0;0.8299975903655595;0;0;0;0;0;0;0;0;0;0
positivo (508).txt;0;0;0;0.36030730442441833;0;0;0.31109624619975895;0;0;0.6289626709815795;0;0;0;0;0.6146574090422613;0;0;0
positivo (533).txt;0;0;0;0.4132397674823473;0.7431628175674856;0.12274465175663696;0;0;0;0;0;0;0;0;0;0;0.5117378934781297;0
positivo (339).txt;0;0;0;0.8484695946876032;0;0.5292441278754582;0;0;0;0;0;0;0;0;0;0;0;0
negativo (113).txt;0;0;0;0.2974706292586223;0;0.14137237185523102;0.29353354755204564;0;0;0;0;0;0.43141135048693235;0.43141135048693235;0;0.5453731327579093;0.3683745011179832;0
negativo (866).txt;0;0;0;0.34935801726816;0;0.07263889412303692;0.26812659679315815;0;0;0.8131323788391459;0;0;0;0;0;0.3736260555777035;0;0
negativo (70).txt;0;0;0;0;0;0.075579355876222;0;0;0;0;0;0;0.24601349610899517;0;0;0;0;0.966315228430953
negativo (849).txt;0;0.5787797073338349;0.6877998297152861;0.22431633308504878;0;0.0932801857329396;0;0;0;0;0;0;0;0;0;0;0.36459077646464116;0
negativo (891).txt;0;0;0;0;0;0.26823884586949004;0;0;0.963352438916622;0;0;0;0;0;0;0;0;0
positivo (364).txt;0;0;0;0;0.4357117499154246;0;0;0;0;0;0;0;0;0;0;0;0.9000862575251544;0
positivo (36).txt;0;0;0;0.8745651346214127;0;0.484908058609702;0;0;0;0;0;0;0;0;0;0;0;0
negativo (720).txt;0;0;0.5269467931550629;0.44682652552129615;0;0;0;0;0;0;0;0;0;0.3489322489578888;0.23453930839741155;0.5881417615913834;0;0
positivo (550).txt;0;0;0;0;0.9668107423107323;0.25549361743998755;0;0;0;0;0;0;0;0;0;0;0;0
positivo (19).txt;0;0;0;0.14177284591083503;0.4461829495772725;0.07860683298786543;0;0;0;0;0.23162722222181956;0.8491119074670248;0;0;0;0;0;0
negativo (534).txt;0;0;0;0.1636174124452204;0;0.29483573689245446;0.37672110963492456;0;0;0.5712304107463789;0;0;0;0;0;0.3499660830099943;0;0.5436929231950788
negativo (850).txt;0;0.5021540674269546;0;0;0;0.15174499063267927;0;0;0;0.38219844213545184;0;0;0.617419188576284;0;0;0.3122067481243926;0.31632197713260846;0
negativo (179).txt;0;0;0;0.9546478959526978;0;0.297737123572266;0;0;0;0;0;0;0;0;0;0;0;0
positivo (679).txt;0;0;0;0;0.6963961227328991;0.46008168088554663;0;0;0.5507788005688989;0;0;0;0;0;0;0;0;0
negativo (390).txt;0;0.6780886313458401;0;0.3942078999041982;0.6203192240231209;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (86).txt;0;0;0.5447136012596825;0;0;0.2954986826198822;0;0;0.29479260014186565;0.6202244067471;0;0;0;0;0;0.3799824066314488;0;0
positivo (477).txt;0;0;0.4440797861762529;0;0;0.12045319915799434;0.25009875974243184;0;0;0;0;0;0;0;0;0.8519006871094514;0;0
negativo (664).txt;0;0;0.6608997342506893;0;0;0.22407991140123643;0;0;0;0;0;0;0;0;0;0;0;0.7162399978874275
negativo (922).txt;0;0;0.6477229115403145;0;0;0.2635347271762409;0;0;0;0;0;0;0.7148457717842935;0;0;0;0;0
positivo (209).txt;0;0.2966941880376573;0;0.4743299994676501;0;0;0.6949865250974302;0;0;0.45163850624442264;0;0;0;0;0;0;0;0
negativo (736).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (663).txt;0;0;0.5830353423591657;0.6655209923342992;0;0;0;0;0;0;0.4659952771461318;0;0;0;0;0;0;0
negativo (478).txt;0;0;0;0;0;0.2675975955160868;0;0;0;0;0;0.9635307607305584;0;0;0;0;0;0
negativo (86).txt;0.5969070980739352;0;0;0.4219807222123519;0;0;0.3886360101669678;0;0;0;0;0;0;0;0;0;0;0.5608887928561206
positivo (260).txt;0;0;0;0;0;0.13754323963796988;0;0;0;0;0;0.9904957633578712;0;0;0;0;0;0
positivo (178).txt;0;0;0;0.1939925146806979;0;0;0;0;0.2414325166089089;0;0.9508297661367927;0;0;0;0;0;0;0
negativo (163).txt;0;0;0;0.4042953017803422;0.6361925977067526;0;0;0;0;0;0;0;0;0;0;0;0.6571181686587855;0
positivo (389).txt;0;0;0;0;0;0.45552525759965945;0;0;0;0;0;0;0;0;0;0;0.8902228595631342;0
negativo (971).txt;0;0;0;0.3664127957621357;0;0.15236988396497553;0.4218237928990639;0;0;0;0;0;0;0.6199617511515917;0;0;0.5293743443118253;0
positivo (913).txt;0;0;0.4551802035434346;0;0;0.33952627860253537;0;0;0;0;0;0.666830316031371;0;0;0;0;0.48256628359425713;0
positivo (613).txt;0;0;0;0.4520582522258466;0;0.2349810931608976;0;0;0;0;0;0;0.860480808880374;0;0;0;0;0
negativo (486).txt;0;0;0;0.2748573391316072;0;0.24764407685000628;0.5273713447401209;0;0;0.47979878297296485;0;0;0;0;0;0;0.5956496007983715;0
negativo (785).txt;0;0;0;0;0;0.2608375051467596;0;0;0.4258051268544652;0;0.6987255950329648;0.5122854016064641;0;0;0;0;0;0
positivo (727).txt;0;0;0;0;0;0.2311253835406372;0;0;0;0;0.9729239729203887;0;0;0;0;0;0;0
positivo (314).txt;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (899).txt;0;0.7066949114637397;0;0.513547757702746;0;0;0;0;0;0.35858542460282133;0;0;0;0.2317094969372926;0.23361978717827;0;0;0
negativo (599).txt;0;0;0;0.1933636309397821;0;0.13401457932193012;0;0;0;0;0;0;0.8724444606952988;0;0;0;0;0.4283588002609951
negativo (211).txt;0;0.803728766427085;0;0;0;0.1619181867929195;0;0;0;0;0.5725404534207951;0;0;0;0;0;0;0
negativo (307).txt;0;0.9427763420252809;0;0.27404225988239467;0;0.18993053655476394;0;0;0;0;0;0;0;0;0;0;0;0
negativo (12).txt;0;0;0;0.332697829549317;0;0;0;0;0;0;0.6522705270051764;0;0;0;0.6810692430388873;0;0;0
negativo (672).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (427).txt;0;0;0;0;0;0.13961480817117722;0;0;0.41784361223734173;0;0.8227933620659694;0;0;0;0;0.3590619784827596;0;0
positivo (500).txt;0;0;0;0;0;0.1568471348224824;0;0;0;0.9876228917446062;0;0;0;0;0;0;0;0
positivo (162).txt;0;0;0;0;0;0.12245970101666309;0;0.9924734866115615;0;0;0;0;0;0;0;0;0;0
positivo (629).txt;0;0;0;0;0;0;0.28419591571375913;0;0.921699675772925;0;0;0;0;0;0;0.26401210042667134;0;0
negativo (209).txt;0;0;0;0;0.7520845139116289;0.19874912914250484;0;0.40269010850809006;0;0;0.2928225635892915;0;0;0;0;0.3833579141770035;0;0
negativo (770).txt;0;0;0;0;0;0;0.41351008125232147;0;0;0.6270143284257144;0.6601987917677137;0;0;0;0;0;0;0
negativo (972).txt;0;0.7840280769553839;0;0.6077279525521228;0;0.12635944852858239;0;0;0;0;0;0;0;0;0;0;0;0
positivo (711).txt;0;0;0;0;0;0.4131174832316418;0;0;0;0;0;0;0;0;0;0.9106777394053036;0;0
negativo (786).txt;0;0;0;0;0;0.12098636430815514;0;0;0;0;0;0;0;0;0.9926541692107551;0;0;0
positivo (525).txt;0;0;0;0.4954996173650906;0;0.10302481255542789;0;0;0;0;0;0.4946112006933789;0;0;0;0.706559111000362;0;0
positivo (128).txt;0;0;0.6021024317333502;0.39273464107696726;0;0.2041445208178905;0;0;0;0;0;0;0.6644976884978351;0;0;0;0;0
negativo (874).txt;0;0;0;0.22509257264213448;0;0.31200992952517465;0;0;0;0;0;0.4493779761676623;0;0;0;0.6419428086122104;0.4878032417128487;0
negativo (413).txt;0;0;0;0;0.5130840093220557;0.1186410880366497;0;0;0;0;0;0;0.5516870978417512;0;0;0;0.35330687152407036;0.541742274717697
positivo (702).txt;0;0;0;0;0;0.12528844653951224;0.16008508026290386;0;0.2884363262884805;0;0;0.9022448200414342;0;0;0;0.24785952196060665;0;0
positivo (195).txt;0;0;0;0.4243844343700346;0;0;0;0;0;0;0.7800249789566457;0;0;0;0;0;0.45984658753557156;0
negativo (904).txt;0;0;0;0.31904514520352284;0.33469621308805153;0;0;0.7168282387024979;0;0;0.39093985314363333;0;0;0;0;0;0.3457050009607753;0
positivo (208).txt;0;0;0;0;0;0;0;0.7305058833918404;0;0;0.3983992919847719;0;0;0;0.5546522860999847;0;0;0
positivo (516).txt;0.6465175680582887;0;0;0.27423156920652114;0;0;0;0;0.4550582307852882;0;0;0.5474797596597415;0;0;0;0;0;0
negativo (28).txt;0;0.43921866998474357;0;0.17873832865303665;0.3214397315591565;0.09556319632919044;0;0;0.19066970366150912;0;0.3754557014279875;0;0;0.51843601460865;0.4355918114396533;0.16384656610362472;0;0
negativo (419).txt;0;0.49448899373902666;0;0.2156039698240228;0;0;0;0;0;0;0.7045037194463026;0;0;0;0;0.4611616555541148;0;0
positivo (980).txt;0;0;0;0.33778694695807415;0;0.16855925941941272;0.6221903724132944;0;0;0;0;0;0;0.6858329935231524;0;0;0;0
negativo (227).txt;0;0;0.411079691140131;0.357514439282757;0;0.16725326883170638;0;0;0;0;0.657116921340884;0.4014826043591979;0;0;0;0.28676179554817577;0;0
negativo (688).txt;0;0;0;0.46035857533178387;0.2897651460476583;0.13400554910146992;0.3179859479571096;0;0;0;0;0;0;0;0;0;0;0.7648748864790249
negativo (712).txt;0;0.7969935600716114;0;0.28314823078705337;0;0;0.23706726808404546;0.17350236019021043;0;0;0;0;0;0;0;0.38540349060315515;0.22313344762504342;0
positivo (687).txt;0;0;0;0.9546478959526978;0;0.297737123572266;0;0;0;0;0;0;0;0;0;0;0;0
negativo (398).txt;0;0;0;0;0;0.062435594857822185;0;0;0;0.524186157951955;0;0;0;0.6774336190327356;0.5122639555058783;0;0;0
positivo (495).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (226).txt;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (987).txt;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (526).txt;0;0;0;0.2421701528257366;0;0.25176139120010355;0;0;0;0;0.44511238646683227;0.5439058844705575;0;0;0.619686349077862;0;0;0
negativo (85).txt;0;0;0;0;0;0.2769745107269449;0.35389924614092927;0;0.3825868029631984;0;0;0.6137193492030557;0;0;0.5244200059118914;0;0;0
positivo (381).txt;0;0.5526656959895961;0;0.32129307776881855;0.5055816302362013;0.16700900440907748;0.5548212273049482;0;0;0;0;0;0;0;0;0;0;0
positivo (873).txt;0;0;0;0;0;0.1477227088007355;0;0;0;0;0;0;0;0.9616853603853868;0;0;0.2309529582512463;0
